id,preg_rate,chlamydia_rate,child_poverty_rate,adherents_rate,women_uninsured_rate,obesity_rate,hs_grad_rate,single_parent_rate,feature_risk_rate,preg_rate_index,chlamydia_rate_index,child_poverty_rate_index,adherents_rate_index,women_uninsured_rate_index,feature_risk_rate_index,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals,civil_war
29151,34,37,12,71.1,27,30,98,6,0,2,0,1,7,6,4,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29153,50,107,39,20.4,30,30,85,6,0,5,2,8,0,7,4,"rgb(66,146,198)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29155,114,663,46,61.1,19,32,72,15,0,8,8,8,6,5,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,60,64)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29157,49,86,14,65.5,26,30,90,7,0,5,1,2,7,6,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29159,65,395,21,59.5,0,28,88,9,0,7,7,4,6,2,4,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29161,49,284,20,41.4,0,29,81,8,0,5,6,4,2,2,4,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29163,55,221,23,54,24,30,85,9,0,5,5,5,5,5,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29165,27,218,8,36.3,27,29,95,8,0,1,5,0,1,6,4,"rgb(222,235,247)","rgb(114,142,25)","rgb(158,81,28)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29167,38,213,24,39.1,0,29,76,8,0,2,5,6,2,2,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29169,41,659,17,36,20,32,82,10,0,3,8,3,1,5,4,"rgb(158,202,225)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29171,36,19,26,50.5,0,30,86,7,0,2,0,6,4,2,4,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29173,35,61,14,39.9,0,30,78,7,0,2,0,2,2,2,4,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29175,61,283,24,56,0,31,83,10,0,6,6,6,5,2,4,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29177,45,204,12,39.4,0,30,90,8,0,3,4,1,2,2,4,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29179,53,31,35,54,26,30,77,6,0,5,0,8,5,6,4,"rgb(66,146,198)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,60,64)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29181,67,129,36,26,24,29,82,7,0,7,2,8,0,5,4,"rgb(8,81,156)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29183,22,143,6,51.7,0,28,86,8,0,0,3,0,4,2,4,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29185,49,94,32,46.3,0,29,79,7,0,5,1,7,3,2,4,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29186,30,49,15,51.4,26,31,82,7,0,1,0,2,4,6,4,"rgb(222,235,247)","rgb(200,229,109)","rgb(158,81,28)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29187,65,167,22,44,21,30,83,10,0,7,4,5,3,5,4,"rgb(8,81,156)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29189,27,489,12,51.7,24,28,83,9,0,1,7,1,4,5,4,"rgb(222,235,247)","rgb(68,85,15)","rgb(187,96,33)","rgb(132,247,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29195,44,428,24,55.2,22,30,89,9,0,3,7,6,5,5,4,"rgb(158,202,225)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29197,45,94,29,47.8,30,30,94,7,0,3,1,7,4,7,4,"rgb(158,202,225)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29199,19,142,24,29.3,0,31,92,6,0,0,3,6,0,2,4,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29201,69,0,23,59.5,23,32,78,11,0,7,0,5,6,5,4,"rgb(8,81,156)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29203,66,24,41,24.2,0,30,89,8,0,7,0,8,0,2,4,"rgb(8,81,156)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29205,30,135,24,68.6,27,29,96,7,0,1,3,6,7,6,4,"rgb(222,235,247)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29207,51,155,25,32.6,28,29,98,8,0,5,3,6,1,6,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29209,62,99,25,27.9,0,29,82,6,0,6,1,6,0,2,4,"rgb(33,113,181)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29211,74,133,25,42.7,31,30,92,8,0,7,2,6,3,7,4,"rgb(8,81,156)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29213,55,249,21,38.3,33,30,82,7,0,5,5,4,2,7,4,"rgb(66,146,198)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29215,59,216,32,56.2,26,29,80,8,0,6,5,7,5,6,4,"rgb(33,113,181)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29217,47,127,28,46.9,0,30,82,9,0,4,2,7,3,2,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)","rgb(128,128,128)"
29219,46,155,13,37.3,0,30,78,8,0,4,3,1,2,2,4,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29221,79,190,31,25.6,0,32,84,10,0,8,4,7,0,2,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29223,73,39,37,29.2,0,30,91,8,0,7,0,8,0,2,4,"rgb(8,81,156)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29225,52,161,27,54,0,29,78,8,0,5,3,6,5,2,4,"rgb(66,146,198)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29227,47,46,25,80.9,0,28,83,7,0,4,0,6,8,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
29229,83,196,39,60,27,30,81,8,0,8,4,8,6,6,4,"rgb(8,48,107)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,60,64)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(128,128,128)"
30001,24,286,22,31.9,0,23,83,5,0,1,6,5,1,2,4,"rgb(222,235,247)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30003,96,836,34,65.4,36,32,,14,1,8,8,8,7,8,8,"rgb(8,48,107)","rgb(45,56,10)","rgb(100,51,18)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)","rgb(255,11,11)"
30005,76,423,33,60.8,0,33,76,11,0,8,7,8,6,2,4,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,60,64)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30007,27,109,18,30,0,23,81,6,0,1,2,3,0,2,4,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30009,15,91,15,41.2,0,26,98,6,0,0,1,2,2,2,4,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30011,47,0,20,40.6,0,24,,6,0,4,0,4,2,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30013,50,450,20,37.6,0,24,100,9,0,5,7,4,2,2,4,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30015,47,0,26,85.6,36,25,,7,1,4,0,6,8,8,8,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,124,132)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)","rgb(255,11,11)"
30017,36,153,19,45.8,0,26,,9,0,2,3,4,3,2,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30019,47,56,18,99,31,22,93,5,0,4,0,3,8,7,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30021,29,162,16,62,27,26,,6,0,1,3,2,6,6,4,"rgb(222,235,247)","rgb(161,200,36)","rgb(158,81,28)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30023,37,169,25,45,0,27,,8,0,2,4,6,3,2,4,"rgb(198,219,239)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30025,47,147,12,62.6,0,26,92,6,0,4,3,1,6,2,4,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30027,20,61,23,48.9,31,24,79,6,0,0,0,5,4,7,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30029,37,229,18,32.4,32,20,,8,0,2,5,3,1,7,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30031,17,303,12,32.3,0,18,68,6,0,0,6,1,1,2,4,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30033,47,0,21,36.6,0,26,,5,0,4,0,4,1,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30035,92,847,34,69.7,0,31,,13,0,8,8,8,7,2,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30037,47,0,39,24.5,38,24,93,3,0,4,0,8,0,8,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)","rgb(255,11,11)"
30039,47,103,22,23.6,39,24,75,6,0,4,2,5,0,8,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30041,60,738,24,37.7,31,29,,10,0,6,8,6,2,7,4,"rgb(33,113,181)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30043,18,44,13,22.2,0,22,,6,0,0,0,1,0,2,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30045,47,47,23,58.3,0,26,100,4,0,4,0,5,6,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30047,53,507,33,39.3,0,26,84,11,0,5,7,8,2,2,4,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30049,33,258,14,38.7,0,21,86,9,0,2,5,2,2,2,4,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30051,47,0,19,52.8,0,25,,5,0,4,0,4,5,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30053,39,312,28,32.8,0,23,71,8,0,3,6,7,1,2,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30055,47,57,18,57.1,0,23,,3,0,4,0,3,5,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30057,14,41,18,25,0,20,85,4,0,0,0,3,0,2,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30059,47,0,24,27.9,30,25,,6,0,4,0,6,0,7,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30061,39,123,29,21.4,32,26,100,7,0,3,2,7,0,7,4,"rgb(158,202,225)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30063,24,276,17,28.5,29,19,87,8,0,1,6,3,0,7,4,"rgb(222,235,247)","rgb(91,114,20)","rgb(129,66,23)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30065,31,65,31,33.3,0,21,,6,0,1,0,7,1,2,4,"rgb(222,235,247)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30067,28,100,15,29.5,33,19,,7,0,1,1,2,0,7,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(129,66,23)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30069,47,422,29,32,31,22,100,6,1,4,7,7,1,7,8,"rgb(107,174,214)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,92,98)","rgb(177,80,224)","rgb(120,32,21)","rgb(105,105,105)","rgb(255,11,11)"
30071,25,73,23,50.7,0,24,95,6,0,1,1,5,4,2,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30073,44,66,25,48.7,0,27,,8,0,3,0,6,4,2,4,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30075,47,114,20,37.8,35,22,,4,0,4,2,4,2,8,4,"rgb(107,174,214)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30077,35,100,20,24.1,0,25,,8,0,2,1,4,0,2,4,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30079,47,0,21,42.7,0,27,100,3,0,4,0,4,3,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30081,33,101,21,29.1,0,19,84,7,0,2,1,4,0,2,4,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30083,33,161,15,58,0,28,,8,0,2,3,2,6,2,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30085,90,800,42,62.8,0,30,100,17,0,8,8,8,6,2,4,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30087,68,594,27,55.6,32,39,,12,1,7,8,6,5,7,8,"rgb(8,81,156)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,124,132)","rgb(104,25,142)","rgb(120,32,21)","rgb(105,105,105)","rgb(255,11,11)"
30089,37,126,26,23.4,40,22,,7,0,2,2,6,0,8,4,"rgb(198,219,239)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30091,47,87,20,108.7,31,27,100,4,0,4,1,4,8,7,4,"rgb(107,174,214)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30093,42,317,20,42.4,26,21,,8,0,3,6,4,3,6,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30095,25,93,11,24.8,0,23,,5,0,1,1,0,0,2,4,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30097,47,80,12,30.6,0,20,,4,0,4,1,1,1,2,4,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30099,47,82,18,62.8,0,25,,6,0,4,1,3,6,2,4,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30101,34,158,18,46.9,0,28,90,6,0,2,3,3,3,2,4,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30103,47,147,24,61.6,0,24,100,4,0,4,3,6,6,2,4,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30105,43,114,23,46.7,0,25,95,8,0,3,2,5,3,2,4,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30107,47,51,34,44.7,34,26,,5,0,4,0,8,3,7,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30109,47,0,20,88,38,21,83,5,0,4,0,4,8,8,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
30111,41,317,14,39.1,31,26,86,9,0,3,6,2,2,7,4,"rgb(158,202,225)","rgb(91,114,20)","rgb(129,66,23)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31001,35,93,15,59.3,0,28,93,7,0,2,1,2,6,2,4,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31003,14,43,21,74.4,22,29,91,5,0,0,0,4,8,5,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31005,47,0,17,68.3,29,28,100,5,0,4,0,3,7,7,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31007,47,0,24,11.3,0,28,90,3,0,4,0,6,0,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31009,47,0,30,68.2,0,28,100,3,0,4,0,7,7,2,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31011,21,18,13,78.5,18,27,97,5,0,0,0,1,8,5,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31013,37,99,19,49.2,21,31,83,8,0,2,1,4,4,5,4,"rgb(198,219,239)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31015,47,0,22,81.2,23,28,100,4,0,4,0,5,8,5,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31017,47,0,19,67.2,24,28,100,5,0,4,0,4,7,5,4,"rgb(107,174,214)","rgb(200,229,109)","rgb(187,96,33)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31019,22,214,13,59.8,18,28,84,8,0,0,5,1,6,5,4,"rgb(247,251,255)","rgb(114,142,25)","rgb(187,96,33)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31021,31,109,15,74.5,0,29,87,6,0,1,2,2,8,2,4,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31023,16,81,13,62.2,20,29,92,5,0,0,1,1,6,5,4,"rgb(247,251,255)","rgb(189,224,80)","rgb(187,96,33)","rgb(132,247,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31025,26,158,9,34.7,0,27,85,7,0,1,3,0,1,2,4,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31027,13,23,12,84.4,21,28,99,4,0,0,0,1,8,5,4,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
31029,41,53,13,68,30,28,75,6,0,3,0,1,7,7,4,"rgb(158,202,225)","rgb(200,229,109)","rgb(129,66,23)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)","rgb(255,11,11)"
